"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Bhutan","BTN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8830032348633","68.5989990234375","68.2819976806641","68.0350036621094","67.6119995117188","67.193000793457","66.8690032958984","66.3669967651367","65.8860015869141","65.3919982910156","64.8420028686523","64.2990036010742","63.9440002441406","63.3740005493164","62.8549995422363","62.8030014038086","62.4609985351563","61.9580001831055","60.9059982299805","59.5999984741211","60.1500015258789","58.2779998779297","56.3400001525879","56.6500015258789","57.9959983825684","57.5699996948242","57.2070007324219","56.7550010681152","56.3919982910156",
"Botswana","BWA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5830001831055","16.3500003814697","16.1490001678467","15.9420003890991","15.7569999694824","15.5920000076294","18.1079998016357","20.7299995422363","20.3320007324219","19.9549999237061","20.4349994659424","20.8169994354248","21.2199993133545","21.931999206543","22.7830009460449","23.4689998626709","24.05299949646","24.5699996948242","25.0890007019043","24.9009990692139","24.7439994812012","24.2849998474121","24.0259990692139","23.8549995422363","23.5650005340576","23.3939990997314","23.173999786377","22.9519996643066","22.7189998626709",
"Central African Republic","CAF","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0530014038086","69.6620025634766","70.015998840332","69.1679992675781","69.0199966430664","70.7360000610352","70.4570007324219","70.3030014038086","69.6119995117188","70.1019973754883","70.3850021362305","70.4869995117188","71.7320022583008","71.5530014038086","71.375","70.9079971313477","70.5279998779297","70.3089981079102","70.2279968261719","70.0879974365234","70.0759963989258","69.7720031738281","74.0240020751953","73.7809982299805","73.5739974975586","73.302001953125","73.0510025024414","72.7990036010742","72.4749984741211",
"Canada","CAN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4909999370575","3.45099997520447","3.48300004005432","3.34800004959106","3.15400004386902","3.11299991607666","3.00699996948242","2.9909999370575","2.80599999427795","2.51600003242493","2.16000008583069","2.11700010299683","2.10700011253357","2.02300000190735","2.12199997901917","2.11199998855591","2.00099992752075","1.94099998474121","1.9539999961853","1.807000041008","1.78799998760223","1.75300002098083","1.77499997615814","1.71399998664856","1.64300000667572","1.94200003147125","1.51800000667572","1.50199997425079","1.48699998855591",
"Central Europe and the Baltics","CEB","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4550148176712","21.9740249236167","22.3540931880592","22.7380973318984","22.3401072570524","21.4279407858869","21.8622281755244","21.5070384727573","21.5317235303881","21.3022112493378","20.7637435673807","18.8351078698576","18.110129253796","16.5760979754657","16.0000140089605","14.8595299369414","13.9380114273819","13.1650748246017","13.0733765720152","13.4568709441017","12.9894862445001","12.885389589954","12.4520949983435","12.0173569949165","11.3853308894234","10.3588157749219","10.1416321579291","10.0353332143335","9.93748904179017",
"Switzerland","CHE","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.29699993133545","4.2020001411438","4.51100015640259","4.40999984741211","4.44799995422363","4.38600015640259","4.60300016403198","4.60900020599365","4.78299999237061","4.84899997711182","4.34999990463257","4.28599977493286","4.23600006103516","3.89400005340576","3.8989999294281","3.81200003623962","4.00299978256226","3.58800005912781","3.24900007247925","3.47000002861023","3.51399993896484","3.53099989891052","3.52800011634827","3.57800006866455","3.43899989128113","3.36199998855591","3.10899996757507","3.08100008964539","3.05299997329712",
"Channel Islands","CHI","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.47800016403198","5.44199991226196","5.39799976348877","5.3439998626709","5.29199981689453","5.2480001449585","5.19299983978271","5.13600015640259","5.10099983215332","5.06799983978271","5.02099990844727","4.97599983215332","4.93499994277954","4.89400005340576","4.85599994659424","4.81300020217896","4.77099990844727","4.73400020599365","4.68599987030029","4.65700006484985","4.6230001449585","4.58199977874756","4.54099988937378","4.49599981307983","4.44199991226196","4.40100002288818","4.36399984359741","4.3270001411438","4.28999996185303",
"Chile","CHL","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0919990539551","16.0830001831055","16.55299949646","14.4910001754761","15.7049999237061","15.4119997024536","14.4209995269775","14.4390001296997","14.4309997558594","14.4399995803833","13.6009998321533","13.5","13.5989999771118","13.3599996566772","13.1599998474121","12.8489999771118","12.3109998703003","11.7189998626709","11.1770000457764","10.6049995422363","10.2609996795654","9.98200035095215","9.47500038146973","9.40200042724609","9.37800025939941","9.47999954223633","9.2519998550415","9.15200042724609","9.05300045013428",
"China","CHN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.7000007629395","58.5","56.4000015258789","54.2999992370605","52.2000007629395","50.5","49.9000015258789","49.7999992370605","50.0999984741211","50.0099983215332","50.0099983215332","50.0099983215332","49.0999984741211","46.9000015258789","44.7999992370605","42.5999984741211","40.7999992370605","39.5999984741211","38.0999984741211","36.7000007629395","34.7999992370605","33.5999984741211","31.3999996185303","29.5","28.5919990539551","27.7000007629395","26.9799995422363","26.7700004577637","26.5599994659424",
"Cote d'Ivoire","CIV","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5050010681152","49.4720001220703","49.3320007324219","48.7449989318848","48.5419998168945","48.3050003051758","48.3310012817383","47.9020004272461","47.5979995727539","47.7949981689453","47.6380004882813","47.8600006103516","48.1059989929199","47.4780006408691","46.9869995117188","46.898998260498","46.6520004272461","46.6160011291504","46.2830009460449","46.1150016784668","46.6459999084473","45.6119995117188","45.1699981689453","47.2869987487793","48.4599990844727","48.8849983215332","48.4210014343262","47.9959983825684","47.5859985351563",
"Cameroon","CMR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9759979248047","67.1859970092773","67.4209976196289","67.681999206543","67.4100036621094","67.0780029296875","66.9520034790039","66.5429992675781","66.4459991455078","66.5220031738281","65.8860015869141","64.9309997558594","63.7960014343262","62.5859985351563","61.8730010986328","61.0009994506836","59.8269996643066","58.2770004272461","56.476001739502","54.8779983520508","53.0730018615723","51.4179992675781","49.5","47.6129989624023","47.1300010681152","46.8079986572266","46.5750007629395","46.306999206543","46.0089988708496",
"Congo, Dem. Rep.","COD","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.0869979858398","68.4390029907227","70.2880020141602","71.7990036010742","71.8980026245117","70.9879989624023","72.5800018310547","72.9560012817383","73.8629989624023","72.7829971313477","73.8219985961914","73.2669982910156","72.693000793457","72.4459991455078","71.8730010986328","71.4420013427734","71.1429977416992","71.4420013427734","71.286003112793","71.3610000610352","71.2279968261719","70.7350006103516","70.2259979248047","69.6750030517578","69.0419998168945","68.9010009765625","68.7959976196289","68.6490020751953","68.4700012207031",
"Congo, Rep.","COG","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3199996948242","39.1259994506836","39.0530014038086","40.0950012207031","40.1640014648438","40.476001739502","40.8419990539551","39.8349990844727","41.0279998779297","41.3460006713867","40.5200004577637","40.0559997558594","39.6949996948242","39.8870010375977","39.9690017700195","39.9469985961914","39.4980010986328","39.5810012817383","38.9059982299805","38.9770011901855","38.8050003051758","38.3419990539551","37.8629989624023","37.2789993286133","36.0740013122559","35.8629989624023","35.992000579834","35.8429985046387","35.814998626709",
"Colombia","COL","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1660003662109","23.9249992370605","23.7229995727539","23.4790000915527","23.25","23.056999206543","22.8470001220703","22.6800003051758","22.5849990844727","22.3810005187988","22.19700050354","20.5470008850098","21.2439994812012","20.9720001220703","20.7080001831055","19.5049991607666","18.378999710083","18.2679996490479","18.617000579834","18.378999710083","17.8110008239746","17.4080009460449","16.6000003814697","16.2290000915527","16.0060005187988","16.0060005187988","16.5340003967285","16.367000579834","16.1949996948242",
"Comoros","COM","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7309989929199","53.9900016784668","53.9630012512207","55.0820007324219","55.185001373291","55.7190017700195","55.5530014038086","55.7350006103516","55.8230018615723","55.5880012512207","55.6119995117188","55.6129989624023","55.6559982299805","55.7190017700195","55.6949996948242","55.6860008239746","55.9539985656738","56.0810012817383","56.4720001220703","56.9070014953613","56.9210014343262","57.0820007324219","57.1940002441406","57.2700004577637","57.1839981079102","57.1450004577637","57.1150016784668","56.8839988708496","56.6419982910156",
"Cabo Verde","CPV","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.882999420166","22.2770004272461","21.8570003509521","20.9689998626709","20.3990001678467","19.9029998779297","19.298999786377","18.7439994812012","18.3239994049072","17.7310009002686","17.3560009002686","16.8969993591309","16.8470001220703","16.451000213623","15.9320001602173","15.4079999923706","14.7629995346069","14.4569997787476","14.4569997787476","14.3780002593994","14.206000328064","14.2119998931885","14.1379995346069","14.0559997558594","13.9580001831055","13.7799997329712","13.6140003204346","13.4449996948242","13.2749996185303",
